r/R,Contour file,Aero file
0.0,rc410TE0_4.csv,rc410TE0_4_1000000.csv
0.368421052631579,rc410TE0_4.csv,rc410TE0_4_1000000.csv
0.6842105263157894,rc410TE0_4.csv,rc410TE0_4_1000000.csv
0.8947368421052632,rc410TE0_4.csv,rc410TE0_4_1000000.csv
1.0,rc410TE0_4.csv,rc410TE0_4_1000000.csv
