r/R,Contour file,Aero file
0.0,rc410TE0_4.csv,rc410TERE105000Mach0.csv
0.368421052631579,rc410TE0_4.csv,rc410TERE385000Mach0.csv
0.6842105263157894,rc410TE0_4.csv,rc410TERE697000Mach0.csv
0.8947368421052632,rc410TE0_4.csv,rc410TERE715000Mach0.csv
1.0,rc410TE0_4.csv,rc410TERE935000Mach0.csv
