Alpha,Cl,Cd,Cm
-180.0,0.0,0.014029479504826626,0.0
-178.25,0.05215175706193769,0.015058840340035743,0.07
-176.5,0.10430351412387613,0.018143097680651157,0.14
-174.75,0.15645527118581382,0.023270680065007474,0.21
-173.0,0.20860702824775149,0.030422368099359585,0.28
-171.25,0.2607587853096892,0.039571355201606664,0.35000000000000003
-169.5,0.31291054237162763,0.05068334771996065,0.39372973177414206
-167.75,0.36506229943356533,0.06371669301529988,0.37178379298363917
-166.0,0.41721405649550297,0.07862253502926855,0.34983785419313623
-164.25,0.4693658135574414,0.09534499675761317,0.32789191540263335
-162.5,0.5215175706193791,0.11382138894785176,0.3059459766121304
-160.75,0.5736693276813168,0.13398244424251526,0.2840000378216275
-158.99999999999997,0.6258210847432553,0.15575257589424082,0.27441763898434124
-157.25,0.6779728418051929,0.17905016008730762,0.2741078951119673
-155.5,0.7301245988671307,0.2037878408121177,0.27379815123959345
-150.82142857142856,0.6729605687170448,0.2762691726021003,0.27297006047875716
-146.14285714285714,0.6304604440694972,0.3564227976861082,0.2656687110379758
-141.46428571428572,0.5937236732457687,0.4421037333375409,0.2569887972486877
-136.78571428571428,0.5576760263409456,0.5310183558859933,0.25617424729848026
-132.10714285714283,0.5193367069121861,0.6207855282964504,0.25894280754163196
-127.42857142857143,0.47701088328321045,0.7090000663666073,0.26365150396095044
-122.75,0.4298740905642233,0.7932968539226745,0.2699500341912945
-118.07142857142857,0.37773753646144836,0.8714139000625614,0.2759315819572756
-113.39285714285714,0.32090212811757546,0.9412526595939505,0.28146113620925767
-108.71428571428572,0.2600577759770506,1.0009340105959756,0.2859952754910551
-104.03571428571428,0.19620635982685508,1.0488483985605939,0.2879026252681983
-99.35714285714286,0.13059726839628752,1.0836988117691155,0.2890654776206802
-94.67857142857142,0.06466984077427426,1.1045354433008976,0.28555454058500973
-90.0,4.7611008851157035e-17,1.11078111627907,0.2820436035493393
-85.35714285714285,-0.06416934213086695,1.1046388748420346,0.2729763799498225
-80.71428571428572,-0.12958927279447238,1.0841242196177565,0.2639091563503058
-76.07142857142857,-0.19471835205559884,1.0497969624694303,0.25096737912498807
-71.42857142857143,-0.2581468281351277,1.002578624654159,0.2373211376040702
-66.78571428571428,-0.3186479313114003,0.9437281420200307,0.22190944762677905
-62.14285714285713,-0.3752331287772614,0.8748087300847364,0.20571311389109986
-57.5,-0.4272138481840729,0.7976467783203829,0.18925058965560834
-52.857142857142854,-0.47427490997219257,0.7142838518432467,0.17255990213456326
-48.214285714285715,-0.5165698704203727,0.6269230593179312,0.15626223135548012
-43.57142857142857,-0.5548580417438708,0.5378711934994718,0.14059338736353597
-38.92857142857143,-0.590722603106565,0.4494781615859662,0.12511456121772344
-34.285714285714285,-0.6269525899923959,0.36407529353602686,0.1102691278923496
-29.642857142857146,-0.668275799321113,0.2839141458597826,0.09982474031569998
-25.0,-0.7229078225438805,0.21110740535032518,0.14219290172374108
-25.0,-0.8727728483003083,0.2366417643661751,0.14219290172374108
-24.000000000000004,-0.4616744657173776,0.1674753104392284,0.0703088319838592
-23.5,-0.4567179173042028,0.1664998865988826,0.0678293045841618
-23.0,-0.45177927858551936,0.16516979124491443,0.06528306583797305
