Alpha,Cl,Cd,Cm
-23.0,-0.7939064113286647,0.4239338023130035,-0.007123659520237618
-22.5,-0.7670759389891326,0.41070662433310273,-0.011542125674713286
-22.0,-0.7403419067597381,0.3976737920433556,-0.015812301952095056
-21.5,-0.7138072010314798,0.384836271172159,-0.019897095111109497
-21.0,-0.6876444056883315,0.3722003517945711,-0.023731140200743957
-20.5,-0.6621778460691841,0.3597892347244746,-0.027187807971605204
-20.0,-0.6380185814725465,0.34764475516384835,-0.03002100452417646
-19.5,-0.6154664238780334,0.33577886348169705,-0.0321247216392886
-19.0,-0.4573785233356834,0.3033343550221536,-0.051071895379193856
-18.5,-0.43136247495504504,0.29197772181681547,-0.05558990235487193
-18.0,-0.4051428735965695,0.2810986802132399,-0.060181481763131754
-17.5,-0.5390830381252505,0.28759875036184585,-0.0354292533455628
-17.0,-0.521160150924296,0.2762150065657326,-0.035561484411476184
-16.5,-0.49809271386428533,0.26524705163020057,-0.037579873570034394
-16.0,-0.4654278173445143,0.25394954757611854,-0.04347816970164043
-15.5,-0.43263195902644214,0.2427655547928164,-0.049430324274031615
-14.999999999999998,-0.39975970799160265,0.2316607339827999,-0.055441643849842556
-14.500000000000002,-0.36692737834767253,0.22062991660422837,-0.06147556595191989
-14.0,-0.33384491440071623,0.2096292419937959,-0.06761500844879967
-13.5,-0.3030939014895918,0.19874687704629246,-0.07278039790092261
-13.0,-0.2726374723185193,0.1879676733736494,-0.07784199342408499
-12.5,-0.24075326113952977,0.17724769888313952,-0.08346681746688484
-12.000000000000002,-0.20655705268578686,0.166947115166892,-0.08971879477942551
-11.5,-0.17139398559420083,0.1574389633175891,-0.09655604053434785
-11.0,-0.14007641528774423,0.14761074160361665,-0.10202203918885898
-10.5,-0.11464894638359477,0.13793847236415602,-0.10506670496888672
-10.0,-0.09159800615081294,0.12845229189206248,-0.10716755420735463
-9.5,-0.07033924827362338,0.11915550454446037,-0.10858815027803521
-9.0,-0.04914002290265413,0.1100002198718967,-0.110105252479551
-8.5,-0.027595611058216136,0.10098518304283043,-0.11192063884048503
-8.0,-0.005738459806195015,0.09214760816199473,-0.11406748444324388
-7.499999999999999,0.016484806737592374,0.08342795493960636,-0.1169559118247367
-7.0,0.0377028087284723,0.07466252561571483,-0.12085023043567661
-6.5,0.0656016690084048,0.06558961885839748,-0.12843469622846768
-6.000000000000001,0.08917827927276091,0.05272923646369351,-0.13809224144380872
-5.5,0.12367053645971864,0.036584663066777164,-0.14790343011443371
-5.0,0.17063048370624237,0.029818709294823973,-0.14956735755010395
-4.5,0.20466259490124247,0.011290973159424832,-0.1470132202005917
-4.0,0.2605867461457692,0.009485084859888582,-0.1460297921659074
-3.5,0.31830512904706354,0.00889228911300967,-0.14549505464315604
-3.0000000000000004,0.37656148274576334,0.008698571955895684,-0.14522997399898135
-2.5,0.4348158717740907,0.008640689501225122,-0.14510441054020762
-2.0,0.4926006617013614,0.008550265674336265,-0.14502028931489772
-1.5000000000000002,0.5508889687839961,0.008552401616940434,-0.1451108438561935
-1.0,0.6089116423772735,0.008552897042195392,-0.14522456378429935
-0.5,0.6666130437800667,0.008590129959541488,-0.14530784770683206
0.5,0.7674982605540529,0.006304593360007984,-0.1422252249834049
1.0,0.8469556819407319,0.007132749031047926,-0.14841227316134614
1.5000000000000002,0.8992394439352648,0.007165459346607769,-0.14702645097740843
2.0,0.9522946564869688,0.007253313551650145,-0.14587113443511104
2.5,1.0056315641302538,0.007382972269721574,-0.14481313188564837
3.0000000000000004,1.0597473536844255,0.007545169948688636,-0.1439852804673097
3.5,1.1136072626220181,0.007731025823231736,-0.14309235894874814
4.0,1.165499883264309,0.007955374018940765,-0.14166829398178418
4.5,1.1954875360296382,0.00868526045677618,-0.13462904174366877
5.0,1.228548635365097,0.00963344094095785,-0.128671344624522
5.5,1.2585527715586466,0.010997783756115827,-0.12235950970558206
6.000000000000001,1.267974626782824,0.013675294536950787,-0.11208259729299527
6.5,1.2670815248443341,0.017532711439900574,-0.10076185064121432
7.0,1.2905131998944106,0.02041270412234932,-0.09478324638414064
7.499999999999999,1.3299680507954759,0.02234631720066466,-0.09201583520543426
8.0,1.369412930981085,0.02442427063812119,-0.08942850769464906
8.5,1.405960038732816,0.026907929648700524,-0.08654819284939545
9.0,1.442143136729247,0.02960808779419325,-0.08382633390549893
9.5,1.477615062327978,0.03255550114217669,-0.08121173738152705
10.0,1.5111470143485743,0.03591444631122729,-0.07854156784322815
10.5,1.5424063740996863,0.03976108473661933,-0.07583326254400052
11.0,1.57117492334058,0.04411578433867708,-0.07308652062817068
11.5,1.5982197914637286,0.048947829425475604,-0.07043389841079256
12.000000000000002,1.6228899304496596,0.0543637539908463,-0.06783920651716467
12.5,1.6418746887939084,0.06085772149436722,-0.06511705145290352
13.0,1.6573831123428149,0.0682452747967653,-0.06261673316742801
13.5,1.669605506540769,0.07651917675568748,-0.06040146520197334
14.0,1.6786354285649407,0.08580802875486024,-0.0586207126999566
14.500000000000002,1.684409172425044,0.09611981354213686,-0.05731591250642895
14.999999999999998,1.6872920181610491,0.10753704325962907,-0.0566280091800187
15.5,1.6871023626565118,0.12008419535121119,-0.056606674207663604
16.0,1.6849742365065563,0.1336528268874953,-0.05734667099914487
16.5,1.6817902534768285,0.14804174139379916,-0.05885957964329916
17.0,1.6784320044320094,0.16311115332763176,-0.061164005327581386
17.5,1.6751457734908142,0.17878624801665793,-0.0642813732646495
18.0,1.6715786431245063,0.1951196156897182,-0.06825982412580131
18.5,1.6683911569465981,0.21212587657542648,-0.07321335469362385
19.0,1.6648280385778509,0.23002110775982204,-0.07927051590128803
19.5,1.6600240352291369,0.2491902560369662,-0.08664207570374621
20.0,1.6543800925469112,0.269823030855933,-0.09540803858583384
20.5,1.6478885958006522,0.2921750130411196,-0.10560393828539488
21.0,1.654149380104952,0.3107314231746165,-0.11369103672137555
21.5,1.6617520093421423,0.3298805589259344,-0.12224914804756035
22.0,1.6572790871044103,0.35630649638648315,-0.13458550205840739
25.0,1.7515211803738935,0.47869839370725864,-0.18379822597945314
