Alpha,Cl,Cd,Cm
-25.0,-0.723360054757471,0.38350016069016196,0.027025607441043008
-24.5,-0.7080372249579945,0.3723912737912592,0.023408721571996603
-24.000000000000004,-0.6922593103165584,0.36132008173961894,0.01983613817052609
-23.5,-0.675917346323129,0.35012867601156333,0.0163993683496471
-23.0,-0.6591999554490617,0.3392281380399109,0.012890803475323008
-22.5,-0.6426985047069055,0.3287329558041277,0.009362534736563202
-22.0,-0.626043121654708,0.31853834557960403,0.005855680882862334
-21.5,-0.6092489577776967,0.3085288159214192,0.0024232285153320647
-21.0,-0.5922950085123397,0.2987231775397505,-0.0009597321293096091
-20.5,-0.5752025409119526,0.28912352768950345,-0.0042994430568510985
-20.0,-0.5579988669745155,0.27972406498682606,-0.007592441385362816
-19.5,-0.5407141551827745,0.2705201609411021,-0.010834688985445698
-19.0,-0.5233826988385625,0.2615077461861112,-0.014021304703221228
-18.5,-0.5060447022116172,0.25268482281881344,-0.017146574224600825
-18.0,-0.4887481683124928,0.24404923800989994,-0.02020263704468452
-17.5,-0.4715512472096986,0.2355995431242015,-0.023178005459716728
-17.0,-0.45452906880774907,0.22733675256432756,-0.02605677061485133
-16.5,-0.4377786331824711,0.2192649967901362,-0.028813253242969208
-16.0,-0.4213826481319159,0.21139678320200422,-0.031390026224069674
-15.5,-0.40565758634494564,0.20375893305455123,-0.03372906874547236
-14.999999999999998,-0.3911070401209174,0.19641656793274226,-0.035671726054667396
-14.500000000000002,-0.3786772764946197,0.18950539597269847,-0.03691664711600578
-14.0,-0.36871292215683615,0.18311847787887278,-0.03745668146608331
-13.5,-0.3614910837502684,0.17727080332823777,-0.03726260027040352
-13.0,-0.3429284322871204,0.1692399524313502,-0.04066140168620053
-12.5,-0.3220571340340728,0.16068447023958052,-0.044868164510510004
-12.000000000000002,-0.3059147571083417,0.15150034220423358,-0.048251307705875435
-11.5,-0.2865954824399885,0.14292120506076245,-0.05203642470805238
-11.0,-0.3860424066045839,0.146254454919939,-0.03808054861621295
-10.0,-0.2282775218030924,0.11531823680681962,-0.06356944164083407
-9.5,-0.31942789748400574,0.11976265703908343,-0.049648987323643416
-9.0,-0.293590323041773,0.11024854177242452,-0.05584295534300466
-8.5,-0.26851099996808026,0.1010810063905637,-0.06161160020421941
-8.0,-0.24805274903673977,0.09229541210899268,-0.06598445268154639
-7.499999999999999,-0.23574642507999524,0.08412967331602715,-0.0677350200412397
-7.0,-0.22373278109746297,0.07584794294307215,-0.07033223988850183
-6.5,-0.21072158447778333,0.06693187766032825,-0.07571321070831612
-6.000000000000001,-0.1810582010801486,0.056281704625012634,-0.08824232029013673
-5.5,-0.13527632806222536,0.04786335393932013,-0.09973974947302441
-5.0,-0.08116090673487508,0.037828497166839545,-0.11195777679468606
-4.5,-0.020880928785368416,0.027359743890441716,-0.12112250624793819
-4.0,0.04199371741959294,0.016699503443718164,-0.12601020540519398
-3.5,0.10933325461695177,0.010020186571425154,-0.1273545150179536
-3.0000000000000004,0.17946808135301398,0.008542415398539352,-0.1272109550303265
-2.5,0.24901412199972023,0.00773791992350069,-0.12727289714141887
-2.0,0.31837752570373024,0.007320041793299648,-0.12739079207862558
-1.5000000000000002,0.38744358056714806,0.006973926189482114,-0.12761084358269467
-0.5,0.5235171868442776,0.006811728547672841,-0.12839721878008503
0.0,0.5909860460067186,0.006404069884802222,-0.1291516583683187
0.5,0.6573762443110875,0.005667810844136171,-0.13002560486138376
1.0,0.7173940677768614,0.004933963177979699,-0.12841861512711178
1.5000000000000002,0.7838367697241179,0.005180213637132262,-0.12846321572255154
2.0,0.8496848826713672,0.005480908991320444,-0.1282897342654547
2.5,0.9147420234142248,0.005854288730232183,-0.12782690182241596
3.0000000000000004,0.9784402582180661,0.00634237916343788,-0.12694242418750692
3.5,1.0368549748370859,0.007212674650670527,-0.12493818217050151
4.0,1.0882210458313994,0.008573954714903555,-0.12159666556051404
4.5,1.1261268922714585,0.01076739155423732,-0.11585390366698191
5.0,1.1711531337029637,0.01238253584051068,-0.11083020033786714
5.5,1.2266856576589695,0.01326026006596304,-0.1071925803912069
6.000000000000001,1.2784650977343588,0.01430799890354503,-0.1025239800712734
6.5,1.3202772632253028,0.01571386033860944,-0.09571014464436643
7.0,1.3555816413598405,0.01775734791502313,-0.08801205177474879
7.499999999999999,1.3816987220208516,0.020659443328968397,-0.07949199382253605
8.0,1.398349044155944,0.024668498140284784,-0.07059005728686124
8.5,1.4080781497037549,0.029860096671913732,-0.06195522258787804
9.0,1.407920799063641,0.03660078422130383,-0.05404056940091621
9.5,1.3952410612428408,0.045176263495529334,-0.04806228292414099
10.0,1.3729724439258222,0.05568361562196712,-0.04533155402818703
10.5,1.3475845319419775,0.06804651276229905,-0.04653413320670268
11.0,1.321254726453075,0.08238368537536164,-0.051491842666973216
11.5,1.2952716457090625,0.09856227736125515,-0.05931844059157734
12.000000000000002,1.270767057431834,0.11611288034258421,-0.06858717310274023
12.5,1.2517374974994526,0.13323403163546355,-0.07660612899107166
13.0,1.2354512915585838,0.150526017492318,-0.08450376608974995
13.5,1.2248492937758824,0.16760784389165292,-0.09281098093866967
14.0,1.2225868420563737,0.18399296852198885,-0.10119677954335347
14.500000000000002,1.227574462317492,0.1993385761149304,-0.10909747810218255
14.999999999999998,1.2339177912910246,0.21553651294171006,-0.11742675371452263
15.5,1.2472353820392001,0.23004632766877972,-0.12476451059500354
16.0,1.264105722160994,0.2436911035379924,-0.1316252193988581
16.5,1.281833637841662,0.25782505430864144,-0.1387014980897478
17.0,1.300999897992304,0.2721041323675524,-0.14576926634066004
17.5,1.3218344004327844,0.28605315585756463,-0.15262929396192682
18.0,1.3439131825465196,0.2996055619115165,-0.15929404631239583
18.5,1.3669159184423711,0.31289954239985385,-0.16584586626661474
19.0,1.3904518824117136,0.32605389337147545,-0.17236272025989188
19.5,1.4151227635307073,0.33890038218130264,-0.17861117174172378
20.0,1.440172039816838,0.3541102791354657,-0.18559645104524872
20.5,1.0546679695797054,0.3130002941506621,-0.1117796592440716
21.0,1.064720138093295,0.3251280413714721,-0.11459737232092845
21.5,1.0749015803299409,0.3369777483074947,-0.117067650128158
22.0,1.0858246806824172,0.34927280015125434,-0.11980246133300587
22.5,1.096738279522132,0.36174638472571247,-0.12255068992976131
23.0,1.1076060037890552,0.37439666268285354,-0.12530734893566164
23.5,1.1183945127083548,0.38722334184455565,-0.12807248535734195
