Alpha,Cl,Cd,Cm
-20.0,-0.4540151092370897,0.2279065364159502,-0.021817204098946833
-19.0,-0.43090818885102006,0.21807719208550438,-0.025039284836107883
-18.0,-0.4101713503267815,0.20843661257965138,-0.027370833354238306
-17.0,-0.39248027003859376,0.1990074185012528,-0.02869124846636817
-16.0,-0.37822068396151665,0.1897730044365959,-0.028962836478038222
-15.0,-0.36764685216242654,0.18074643747984234,-0.028275202017963682
-14.0,-0.36057316509677123,0.17188159784198645,-0.026813723150284716
-13.0,-0.35680942752858835,0.1631362272091169,-0.02478158169053812
-12.0,-0.32035591066038654,0.1499857414748839,-0.03274815984659408
-11.0,-0.27372995680672607,0.135901688956827,-0.044013047675799305
-10.0,-0.22239181479088055,0.1218571611507494,-0.056828949744801766
-9.0,-0.17608865872719745,0.10867195409128602,-0.06865423543460622
-8.0,-0.13062243252638664,0.09588277458358868,-0.07608401897952667
-7.0,-0.08695311526042131,0.08407867227138421,-0.0861838618481896
-6.0,-0.028788766488897242,0.07080784838371783,-0.10121728325623547
-5.0,0.031667451567278654,0.05826792484777375,-0.11311912087321971
-4.0,0.17766802219033392,0.04154985622560039,-0.13620601932284981
-3.0,0.3073603348461178,0.028157521256840897,-0.14514285885230802
-1.0,0.5485027282250344,0.014248647732501122,-0.1455996621253258
0.0,0.6682649035249322,0.011662651333576881,-0.14604554707882403
1.0,0.804590269458521,0.009057400562681346,-0.1514272503531562
2.0,0.9048882314496792,0.008903266299698674,-0.14821278675264468
3.0,0.9842062389641419,0.009149062710737841,-0.1405553728548775
4.0,0.9686704050934636,0.012326951696728365,-0.11423485658743769
5.0,1.0213083058836077,0.014694204801779989,-0.10392941496475061
6.0,1.0967648221014077,0.016317884276527847,-0.09817182418832185
7.0,1.1764287694896547,0.018001591973195646,-0.09351022090091046
8.0,1.245724157133574,0.019440748799453577,-0.08757055268722748
9.0,1.318422558164089,0.020918524764414515,-0.0825296392029736
10.0,1.3593359323511554,0.02515835993026464,-0.07391208162632862
11.0,1.3945527717494959,0.030397249894286826,-0.06490273398546041
12.0,1.4213775732287655,0.036549524639754374,-0.05632333198935364
13.0,1.4152611038040062,0.04624535813351281,-0.04737170553229199
14.0,1.3938726916391244,0.059286664338121686,-0.041350063203297274
15.0,1.368152565412784,0.07527250747982042,-0.03923882365809342
16.0,1.3295608721409842,0.09581716501991251,-0.04258674837219811
17.0,1.2767098760039053,0.12233806689164842,-0.054141681217634595
18.0,1.2219830610968234,0.15326337460922843,-0.07253138083046279
19.0,1.1687076745704668,0.18729666036155282,-0.09414416030200731
20.0,1.122018229506724,0.22721993345650118,-0.11629518791867814
