Alpha,Cl,Cd,Cm
-180.0,0.0,0.12298068570044184,0.0
-178.21428571428572,0.05329498716481541,0.12399956622419032,0.0714285714285711
-176.42857142857144,0.10658997432963083,0.12705210775980155,0.1428571428571422
-174.64285714285714,0.15988496149444703,0.1321259214877661,0.21428571428571444
-172.85714285714286,0.21317994865926243,0.13920043085549857,0.28571428571428553
-171.07142857142858,0.2664749358240779,0.14824694185127135,0.35714285714285665
-169.2857142857143,0.31976992298889323,0.1592287556371044,0.3899299514365114
-167.5,0.3730649101537087,0.17210131260907194,0.3647548300277888
-165.7142857142857,0.42635989731852486,0.18681236732400003,0.3395797086190662
-163.92857142857142,0.4796548844833402,0.20330219361131116,0.31440458721034403
-162.14285714285714,0.5329498716481558,0.2215038190712127,0.28922946580162184
-160.35714285714286,0.5862448588129711,0.24134328804595329,0.26405434439289965
-158.57142857142858,0.6395398459777865,0.26273995203996925,0.26093701799049046
-156.78571428571428,0.6928348331426027,0.28560678645780607,0.2633341403396597
-155.0,0.746129820307418,0.3098507324261635,0.26573126268882885
-150.35714285714286,0.6865237431533311,0.37860638723971474,0.2719637807966687
-145.7142857142857,0.6414320492739027,0.45409500505343997,0.2666516297846301
-141.07142857142858,0.6022299445309555,0.5342345638508329,0.26037742301260164
-136.42857142857144,0.5639573827608884,0.6168080490523868,0.261552902958771
-131.78571428571428,0.5236847294577015,0.6995223230931189,0.2649632889203997
-127.14285714285714,0.4797395109688053,0.7800690709833658,0.27005745372402307
-122.50000000000001,0.4313036312418632,0.8561862190308979,0.276203980303893
-117.85714285714286,0.37818379925406304,0.9257182110070044,0.2818300043998137
-113.21428571428572,0.3206678452466674,0.986673555528301,0.2868487755977937
-108.57142857142857,0.2594253372522435,1.0372781295297786,0.29072516434798173
-103.92857142857143,0.19543162117021015,1.076022833562217,0.29203119259063787
-99.28571428571428,0.1299044862528457,1.1017043423556248,0.29251756647582156
-94.64285714285715,0.06424788349450397,1.1134578747807364,0.28849584139490686
