Alpha,Cl,Cd,Cm
-180.0,0.0,0.11069813850205784,0.0
-178.21428571428572,0.051989027130610044,0.1117336067585571,0.0714285714285711
-176.42857142857144,0.10397805426122009,0.11483586494969529,0.1428571428571422
-174.64285714285714,0.15596708139183088,0.11999238308557217,0.21428571428571444
-172.85714285714286,0.2079561085224409,0.12718235016665505,0.28571428571428553
-171.07142857142858,0.259945135653051,0.13637674511323503,0.35714285714285665
-169.2857142857143,0.311934162783661,0.147538450550801,0.3948574208529643
-167.5,0.3639231899142711,0.1606223983446204,0.3820009729853746
-165.7142857142857,0.4159122170448818,0.17557574631691963,0.36914452511778484
-163.92857142857142,0.46790124417549184,0.19233808545864783,0.3562880772501953
-162.14285714285714,0.519890271306102,0.21084167682907284,0.34343162938260574
-160.35714285714286,0.5718792984367119,0.23101171722085242,0.3305751815150162
-158.57142857142858,0.623868325567322,0.2527666325562136,0.3287640673975622
-156.78571428571428,0.6758573526979328,0.2760183978718726,0.3297142867176422
-155.0,0.7278463798285427,0.3006728826467707,0.33066450603772213
-150.35714285714286,0.6731435000227003,0.37060742767718496,0.33313507626993
-145.7142857142857,0.6317672731488126,0.4474182137283098,0.3247502022927674
-141.07142857142858,0.5954596298151782,0.5289989155794635,0.3154607079648241
-136.42857142857144,0.5594680247913585,0.613106405747166,0.31466730271341903
-131.78571428571428,0.5209891601883513,0.6974202319308516,0.3164227241849756
-127.14285714285714,0.4784326517118873,0.7796041938548385,0.3199985876632639
-122.50000000000001,0.4310372302897647,0.8573684006950671,0.32471222739575956
-117.85714285714286,0.3786515594939892,0.928530177238588,0.3288345500221909
-113.21428571428572,0.3215964918672454,0.9910722166866274,0.33226700269154713
-108.57142857142857,0.2605691663702025,1.0431964498009982,0.3344834498001536
-103.92857142857143,0.19656909024466088,1.083372212029591,0.333963884397073
-99.28571428571428,0.13083595888386712,1.1103774393982553,0.33259870857724094
-94.64285714285715,0.06479395322429624,1.1233318064164823,0.32658267546527636
-90.0,4.8079918136106286e-17,1.1217209302325581,0.3205666423533118
-85.35714285714285,-0.06479395322429624,1.1233318064164823,0.31273324226544597
-80.71428571428572,-0.13083595888386712,1.1103774393982553,0.3048998421775802
-76.07142857142857,-0.19656909024466088,1.083372212029591,0.29281743965652646
-71.42857142857143,-0.2605691663702025,1.0431964498009982,0.27996249123852945
-66.78571428571428,-0.3215964918672454,0.9910722166866274,0.2649391419208614
-62.14285714285713,-0.3786515594939892,0.928530177238588,0.24895205887000615
-57.5,-0.4310372302897646,0.8573684006950675,0.23232794456338862
-52.857142857142854,-0.4784326517118874,0.7796041938548385,0.21515780346611757
-48.214285714285715,-0.5209891601883513,0.6974202319308516,0.19807590237321673
-43.57142857142857,-0.5594680247913584,0.6131064057471662,0.18113518528730813
-38.92857142857143,-0.595459629815178,0.5289989155794638,0.16414754170946347
-34.285714285714285,-0.6317672731488126,0.44741821372830953,0.14700347649183182
-29.642857142857146,-0.6731435000227003,0.37060742767718496,0.12689194118008
-25.0,-0.7278463798285429,0.3006728826467708,0.07117076473888492
-25.0,-0.5636376045697309,0.23888179971506404,0.07117076473888492
-24.5,-0.5577269768728227,0.23509621619265275,0.06818208926691868
-24.000000000000004,-0.5561269762039476,0.23357003391580777,0.0644029193061201
-23.5,-0.543760819703967,0.22618683805228026,0.06311055874174544
-23.0,-0.5359553504020442,0.22201345277465642,0.060679582483507834
-22.5,-0.5286513064873275,0.21791686640524677,0.058030661896688145
-22.0,-0.5233884672414371,0.21475208701312576,0.054795740306515336
-21.5,-0.5208301953863859,0.21237624957457862,0.05136855342612814
-21.0,-0.5067818655173084,0.20525081060070505,0.050190033840071355
-20.5,-0.49802273791917084,0.2010590946692803,0.04791522538630946
-20.0,-0.4907715340370906,0.19727105683519203,0.04519645815518287
-19.5,-0.4940394379221736,0.19756085205300464,0.04090915207661003
-19.0,-0.47693625907230663,0.18902258144641962,0.03996415060622395
-18.5,-0.46667839443013126,0.18456867407084065,0.03807632438195417
-18.0,-0.4588297704190925,0.1806633173462151,0.03565701465399244
-17.5,-0.4589627276061816,0.1792003492975531,0.031958839013481996
-17.0,-0.45251879339879353,0.1744039913039564,0.029569872482610945
-16.5,-0.4364255421161127,0.16841729171419847,0.02874292403813219
-16.0,-0.42974645691425306,0.16477253213741594,0.026406757492279928
-15.5,-0.6417629806563347,0.1902732619303122,0.05408616586507259
-14.999999999999998,-0.6264275711277052,0.18442063226026267,0.05063480634978694
-14.500000000000002,-0.6257189965483455,0.18183578987903762,0.043484404557117
-14.0,-0.609006784360051,0.1729371292940122,0.04099946158377189
-13.5,-0.587540627833218,0.16534826011113304,0.04013655225002867
-13.0,-0.5762820778580678,0.15929410566486474,0.03667571675317998
-12.5,-0.5938883934674911,0.15708307839277785,0.0267483192994918
-12.000000000000002,-0.5578314870355955,0.14566908262203565,0.02994774818206815
-11.5,-0.5462985717569702,0.13911171555758944,0.02738093450244106
-11.0,-0.5614368317358465,0.13459583127152344,0.018225511018378417
-10.5,-0.5458901439182624,0.12500070763800414,0.017378509132201337
-10.0,-0.5255743622913336,0.11798559194664458,0.017545372483326705
-9.5,-0.3983545864479405,0.10140334266296892,0.0002200892440131891
-9.0,-0.39859168879082346,0.09434599622418817,-0.0024724522670764824
-8.5,-0.45051017238009505,0.08650521470512171,-0.015622560265791305
-8.0,-0.40706702038588594,0.07797191921179833,-0.009367236110618772
-7.499999999999999,-0.4283200965647662,0.06917293999010964,-0.017158745776363605
-7.0,-0.5172345093319695,0.07109974041536433,-0.019999499027341015
-6.5,-0.49166996108730854,0.062123329709891255,-0.0212583432187877
-6.000000000000001,-0.49203256174756754,0.05796182408504405,-0.021506883033624045
-5.5,-0.48990530429246915,0.0456291620477339,-0.017615258765063424
-5.0,-0.42538454017566873,0.043581022052392,-0.023376456355714583
-4.5,-0.35592866730421197,0.030993217906366506,-0.026752497362303364
-4.0,-0.28272479880840135,0.027097808689030226,-0.03071983813924855
-3.5,-0.20988098291289045,0.024380504619782997,-0.03419644363464279
-3.0000000000000004,-0.13679832308704393,0.022240143524923782,-0.037572258535435776
-2.5,-0.07452700859698701,0.020730636686694733,-0.03911949639753277
-2.0,-0.014757860229500323,0.019741326388034875,-0.0400938176273333
-1.5000000000000002,0.04341589060716484,0.018739977361631785,-0.04026171094797213
-1.0,0.0947027863704649,0.01799428774315298,-0.03819303119849206
-0.5,0.22914194797957618,0.015033759815488818,-0.04837978859986858
