x/c,y/c
1,0.0046300618843
0.9956565579289,0.0052106165746
0.9877796891112,0.0064712534474
0.9797349100093,0.0080229560410
0.9716551549860,0.0096516729142
0.9634813367064,0.0110984141831
0.9551734774245,0.0124351955930
0.9467786189683,0.0137840060586
0.9383677675053,0.0151558226141
0.9299669147561,0.0165226356999
0.9215770558212,0.0178694444486
0.9131891900487,0.0191952517855
0.9047953168222,0.0204990603069
0.8963924353762,0.0217788709281
0.8879815457465,0.0230346833200
0.8795636479689,0.0242664971537
0.8711417428092,0.0254763115138
0.8627158302675,0.0266641264004
0.8542869113666,0.0278329415921
0.8458569861784,0.0289827564308
0.8374250549959,0.0301145712815
0.8289911178193,0.0312283861441
0.8205561740263,0.0323222006180
0.8121192239100,0.0333970150679
0.8036802671415,0.0344518294580
0.7952383030268,0.0354846440455
0.7867943322598,0.0364974585732
0.7783473541467,0.0374882732983
0.7698973693453,0.0384590882927
0.7614443778559,0.0394099035562
0.7529883796782,0.0403407190890
0.7445313748843,0.0412515342329
0.7360713634021,0.0421423496460
0.7276093452677,0.0430131649993
0.7191463205169,0.0438639799638
0.7106812887849,0.0446937948326
0.7022142507296,0.0455046096775
0.6937452053640,0.0462934243907
0.6852741536752,0.0470632390800
0.6768020947119,0.0478110533088
0.6683280290964,0.0485388674777
0.6598519564997,0.0492456815508
0.6513748772865,0.0499324952352
0.6428957907631,0.0505973087880
0.6344156972942,0.0512411219160
0.6259335968441,0.0518639349483
0.6174494894127,0.0524657478849
0.6089643750359,0.0530465603968
0.6004782533847,0.0536053724480
0.5919911244590,0.0541421840387
0.5835019885521,0.0546579955336
0.5750118453708,0.0551518065679
0.5665206949151,0.0556236171416
0.5580285371849,0.0560734272546
0.5495353718513,0.0565002368712
0.5410421992792,0.0569050456981
0.5325470190678,0.0572868543575
0.5240518309598,0.0576446621555
0.5155556355773,0.0579804694928
0.5070584322625,0.0582922762977
0.4985612210510,0.0585800822412
0.4900630022361,0.0588448876882
0.4815637751598,0.0590846925669
0.4730655402227,0.0593004962551
0.4645652969883,0.0594912997041
0.4560660455642,0.0596571019267
0.4475657858786,0.0597979035810
0.4390655179674,0.0599137043379
0.4305662412084,0.0600025037968
0.4220659558590,0.0600653026514
0.4135666619908,0.0601021002438
0.4050673592390,0.0601118968671
0.3965680476036,0.0600946925213
0.3880697267913,0.0600494868414
0.3795713967665,0.0599762801565
0.3710740575648,0.0598750721377
0.3625777088574,0.0597448627488
0.3540813502792,0.0595846522832
0.3455869822312,0.0593954401187
0.3370936043483,0.0591762265483
0.3286012163016,0.0589260115363
0.3201108177979,0.0586437947176
0.3116224091663,0.0583305761281
0.3031359900777,0.0579853557321
0.2946505598382,0.0576061337866
0.2861681188486,0.0571939096696
0.2776876664149,0.0567466836384
0.2692092028662,0.0562654557287
0.2607347272873,0.0557472251748
0.2522632396421,0.0551919923059
0.2437947402598,0.0546007571577
0.2353302278600,0.0539695192577
0.2268707028079,0.0532992783128
0.2184151647383,0.0525890346160
0.2099646130292,0.0518367877667
0.2015170472798,0.0510415383868
0.1930744672328,0.0502022857826
0.1846368722302,0.0493170298821
0.1762062623438,0.0483857700274
0.1677866370590,0.0474065048306
0.1593769950240,0.0463752344771
0.1509753361668,0.0452919596249
0.1425826588784,0.0441516797657
0.1341989631586,0.0429543948993
0.1258272481281,0.0416971039311
0.1174705125785,0.0403758057304
0.1091297549006,0.0389854997886
0.1008079738859,0.0375221849753
0.0925041675244,0.0359798614039
0.0842243343864,0.0343535269210
0.0759754717618,0.0326341789002
0.0677615758461,0.0308098155949
0.0595836440428,0.0288724363888
0.0514506717396,0.0268070377824
0.0433986516742,0.0245876069975
0.0354755750405,0.0221821270924
0.0276504206555,0.0195296060774
0.0200002014827,0.0166610197304
0.0128779357858,0.0135932525162
0.0071337132980,0.0105060312254
0.0034886684760,0.0077291304768
0.0015928285692,0.0053836697715
0.0006941807340,0.0035128980789
0.0002636895318,0.0020669876577
0.0000503091027,0.0009340170729
0.0000000000000,0.0000000000000
0.0002776710839,-0.0010301284384
0.0008932924432,-0.0022483748347
0.0020278541234,-0.0037048005368
0.0040793648164,-0.0054165371064
0.0077358551392,-0.0073658102655
0.0135063601415,-0.0095017856568
0.0207730027408,-0.0113832441147
0.0286667958352,-0.0128758949080
0.0367967003848,-0.0140556121165
0.0450456885004,-0.0149943598285
0.0533677414216,-0.0157441247754
0.0617398454911,-0.0163439007896
0.0701439898629,-0.0168246830613
0.0785711682917,-0.0172044692753
0.0870143755907,-0.0174982576668
0.0954726071179,-0.0177200484095
0.1039418600974,-0.0178778404742
0.1124181317535,-0.0179796328321
0.1208994200403,-0.0180314250405
0.1293857223255,-0.0180412173865
0.1378760379152,-0.0180110096128
0.1463693651284,-0.0179458015700
0.1548657026491,-0.0178495934015
0.1633640501122,-0.0177233848143
0.1718654059086,-0.0175721763169
0.1803667696016,-0.0173969669580
0.1888701402758,-0.0172007575034
0.1973755176023,-0.0169845479890
0.2058809008513,-0.0167503378285
0.2143872897295,-0.0164991273869
0.2228956832859,-0.0162339171008
0.2314040817776,-0.0159537062763
0.2399134839244,-0.0156624953860
0.2484238900555,-0.0153592843941
0.2569352991836,-0.0150470734081
0.2654467112730,-0.0147258620990
0.2739601257373,-0.0143976511968
0.2824735421757,-0.0140634400792
0.2909869609173,-0.0137222287104
0.2995023810468,-0.0133770178560
0.3080178028215,-0.0130268068222
0.3165332252541,-0.0126745957166
0.3250496487097,-0.0123193848323
0.3335660728234,-0.0119621738762
0.3420814969012,-0.0116049625911
0.3505979210149,-0.0112477516351
0.3591133450926,-0.0108905403500
0.3676287688414,-0.0105343291008
0.3761441922611,-0.0101791178875
0.3846596146938,-0.0098269067819
0.3931740361035,-0.0094776954549
0.4016884565261,-0.0091314842356
0.4102028756327,-0.0087892731599
0.4187172934231,-0.0084510622278
0.4272307095325,-0.0081178511461
0.4357451243617,-0.0077886405370
0.4442595372168,-0.0074654301432
0.4527729483909,-0.0071472195999
0.4612873579557,-0.0068340095651
0.4698007655106,-0.0065267994166
0.4783151711271,-0.0062255898125
0.4868285744046,-0.0059313801307
0.4953419760370,-0.0056421706283
0.5038553750372,-0.0053609614130
0.5123697720991,-0.0050857527421
0.5208831668220,-0.0048175439935
0.5293975589486,-0.0045573358610
0.5379119484430,-0.0043051280156
0.5464263356343,-0.0040599204216
0.5549417205582,-0.0038217134077
0.5634561024851,-0.0035925063879
0.5719724818515,-0.0033713003133
0.5804878585499,-0.0031580941969
0.5890032326161,-0.0029528883675
0.5975196040860,-0.0027556831543
0.6060349725588,-0.0025674779352
0.6145503380703,-0.0023882730391
0.6230657009497,-0.0022170684301
0.6315800605030,-0.0020558638510
0.6400944174240,-0.0019026595591
0.6486077713480,-0.0017584552612
0.6571221220176,-0.0016242516512
0.6656364697260,-0.0014990483643
0.6741518141801,-0.0013838457653
0.6826701554516,-0.0012786445123
0.6911904938336,-0.0011824442405
0.6997128286682,-0.0010972450215
0.7082371606134,-0.0010210467835
0.7167614889393,-0.0009558489404
0.7252848139391,-0.0009006511272
0.7338091356845,-0.0008554540020
0.7423314537389,-0.0008212566135
0.7508487683236,-0.0007970579389
0.7593580790019,-0.0007838570268
0.7678583857379,-0.0007816535484
0.7763486888247,-0.0007894471387
0.7848299879692,-0.0008082381626
0.7933042835722,-0.0008370272423
0.8017745754124,-0.0008768154007
0.8102458643273,-0.0009256042111
0.8187241495452,-0.0009863957554
0.8272154322684,-0.0010561919001
0.8357277121262,-0.0011369953491
0.8442309883706,-0.0012277961958
0.8526992600686,-0.0013285858857
0.8611315271842,-0.0014393640896
0.8695327902259,-0.0015591324168
0.8779090494090,-0.0016878928414
0.8862763049789,-0.0018266506638
0.8946485574380,-0.0019754104902
0.9030488079409,-0.0021331798523
