Alpha,Cl,Cd,Cm
-25.0,-1.2480576951540194,0.45840699247365896,0.15847824983100203
-24.5,-1.2222080653554237,0.44485174410066486,0.15112077956715492
-24.000000000000004,-1.1959174152478216,0.4314534223541654,0.1438470297880314
-23.5,-1.1693610065948994,0.4183123889597271,0.13666921324310036
-23.0,-1.1425711863316421,0.4053908832013991,0.1295870002928503
-22.5,-1.115597028293255,0.3927192929837005,0.12260423383909216
-22.0,-1.0884492714096534,0.3802859599486894,0.11572427356634285
-21.5,-1.0611280733382242,0.3680681577982859,0.10895014939887744
-21.0,-1.0335982180126708,0.3560368319435952,0.10228425384966497
-20.5,-1.0057393688822591,0.34415263926027995,0.09571209193905271
-20.0,-0.977652704416625,0.33245436833589637,0.0891838021677307
-19.5,-0.9496744434921474,0.3209964033517814,0.08272066112555147
-19.0,-0.9218156529271079,0.3097052763141703,0.07635237654420579
-18.5,-0.8940320122225184,0.2985056786348972,0.07008563346639259
-18.0,-0.8664053145115848,0.28743762024030417,0.06394043756155793
-17.5,-0.8389782872210223,0.2764933424745732,0.05792066681592926
-17.0,-0.8118069180122626,0.26566185408411735,0.05202098809363057
-16.5,-0.7849795646044574,0.2549338037931064,0.04622010661029238
-16.0,-0.7599285729169848,0.24430651599826034,0.041561634208420815
-15.5,-0.7340339908603933,0.23467363768942973,0.03649795776305869
-14.999999999999998,-0.7080633294687683,0.22492084662948716,0.031409369486742604
-14.500000000000002,-0.6821448047897772,0.21501069258670455,0.026381541509914692
-14.0,-0.6553470986785367,0.20508684962853302,0.020826489878800956
-13.5,-0.6311703764689384,0.1953880286092349,0.0158212035081739
-13.0,-0.6080196122395062,0.18578676256839802,0.011177831837629656
-12.5,-0.5854800085281183,0.17625662460108388,0.0067844979634250424
-12.000000000000002,-0.5640064931832678,0.16684898450824892,0.002649734669108626
-11.5,-0.543722417812935,0.15755399165032966,-0.0012760758327559644
-10.5,-0.37792139642527595,0.12327680399790789,-0.025611437134005734
-10.0,-0.49159026690062757,0.1301581277367154,-0.011414808146517897
-9.5,-0.47696493704020493,0.12128347234733983,-0.014802455558727718
-9.0,-0.4632183631981511,0.11221787611199212,-0.018415491853206685
-8.5,-0.4486297714101791,0.10321368269937833,-0.022365138949364177
