Alpha,Cl,Cd,Cm
-180.0,0.0,0.03306398181284604,0.0
-178.21428571428572,0.05626532962779868,0.03412704249261145,0.0714285714285711
-176.42857142857144,0.11253065925559735,0.037312081453307555,0.1428571428571422
-174.64285714285714,0.16879598888339684,0.04260657624674769,0.21428571428571444
-172.85714285714286,0.22506131851119549,0.049989728527076394,0.28571428571428553
-171.07142857142858,0.28132664813899416,0.05943253411419346,0.35714285714285665
-169.2857142857143,0.3375919777667928,0.07089789596826102,0.39255147406444607
-167.5,0.3938573073945915,0.08434076868839435,0.37393015922556044
-165.7142857142857,0.45012263702239097,0.09970833397388346,0.35530884438667487
-163.92857142857142,0.5063879666501896,0.11694020636593974,0.3366875295477895
-162.14285714285714,0.5626532962779883,0.1359686684702662,0.3180662147089042
-160.35714285714286,0.6189186259057871,0.1567189347461465,0.2994448998700189
-158.57142857142858,0.6751839555335856,0.17910944283671382,0.29559639360707707
-156.78571428571428,0.7314492851613852,0.20305217130799633,0.29544108948812126
-155.0,0.7877146147891838,0.22845298256167504,0.2952857853691654
-150.35714285714286,0.7192489634109579,0.30058688482386653,0.2948819946598802
-145.7142857142857,0.6674450366039384,0.3799701635262302,0.28295698864139224
-141.07142857142858,0.6229474139997947,0.4644944814347678,0.27007188134713755
-136.42857142857144,0.580381340436582,0.551913242606138,0.2674168462642686
-131.78571428571428,0.536566159713929,0.6399006772028489,0.26783083284481546
-127.14285714285714,0.48967006378946265,0.7261130230647224,0.2709358762394311
-122.50000000000001,0.43877019921050486,0.8082501990930878,0.27572283014283966
-117.85714285714286,0.3836026357903504,0.8841163524816978,0.2803629699501187
-113.21428571428572,0.3244067834095359,0.9516776912202823,0.28483182664524664
-108.57142857142857,0.2618187876461618,1.0091160843334992,0.2882677302762713
-103.92857142857143,0.19679104606312536,1.0548770231387496,0.28937948951306364
-99.28571428571428,0.13052598333904744,1.0877106845071967,0.2896825325196796
-94.64285714285715,0.06441791990839034,1.1067050178229425,0.28553763626032547
-90.0,4.763367761625938e-17,1.1113099863201095,0.2813927400009713
-85.35714285714285,-0.06441791990839034,1.1067050178229425,0.2724511257009499
-80.71428571428572,-0.13052598333904744,1.0877106845071967,0.2635095114009286
-76.07142857142857,-0.19679104606312536,1.0548770231387496,0.25072672240693084
-71.42857142857143,-0.2618187876461618,1.0091160843334992,0.2372455380140283
-66.78571428571428,-0.3244067834095359,0.9516776912202823,0.22206294730363552
-62.14285714285713,-0.3836026357903504,0.8841163524816978,0.20612417600769153
-57.5,-0.4387701992105048,0.8082501990930882,0.18997315460110753
-52.857142857142854,-0.48967006378946265,0.7261130230647224,0.17364020452826054
-48.214285714285715,-0.536566159713929,0.6399006772028489,0.15770568289689763
-43.57142857142857,-0.5803813404365817,0.5519132426061383,0.1424086467719092
-38.92857142857143,-0.6229474139997945,0.46449448143476807,0.12721629557739983
-34.285714285714285,-0.6674450366039385,0.37997016352623,0.11237289415115384
-29.642857142857146,-0.7192489634109579,0.30058688482386653,0.09705702458920346
-25.0,-0.7877146147891839,0.2284529825616751,0.07607153739880006
-25.0,-0.5503047290352827,0.2195115627736708,0.07607153739880006
-24.5,-0.5440048052282068,0.21667599697163747,0.07350091264076647
-24.000000000000004,-0.5376249142563982,0.2135198632689163,0.07090694002247129
-23.5,-0.5312878016837942,0.2100360460195233,0.06832479640379696
-23.0,-0.5254334347219518,0.20563435586186524,0.06563170423896274
-22.5,-0.520911656245266,0.20117163996156584,0.06263921754044222
-22.0,-0.5146918738403126,0.19728982972053644,0.06030540018431504
-21.5,-0.5068321954058588,0.19445127310505952,0.05803886702976907
-21.0,-0.49928120964322853,0.19133084492295177,0.05561539814349247
-20.5,-0.4920377048915964,0.18788160241923338,0.053163050197827015
-20.0,-0.4872017428356162,0.18304325621946382,0.05024499821089896
-19.5,-0.48476875248143636,0.17839970757967843,0.04701435995076282
-19.0,-0.47538644846108363,0.17510328387561863,0.04542216132393405
-18.5,-0.4668044243897548,0.17221632142119558,0.043319098265263783
-18.0,-0.7241302394891764,0.2072391737926393,0.07828081096988569
-17.5,-0.7080415719903022,0.2029801869603948,0.07498386420381666
-17.0,-0.6924946044141289,0.19808903711255146,0.07135858605159169
-16.5,-0.6779389233534381,0.1921236959663423,0.06739758189710073
-16.0,-0.6712263415713118,0.18171140895392016,0.06064217110354448
-15.5,-0.6553951834984688,0.17732344107369505,0.05859344870353512
-14.999999999999998,-0.6408343494279696,0.17246151506758078,0.05568811953066882
-14.500000000000002,-0.6278844275485485,0.16682799939262602,0.05243036101201457
-14.0,-0.625318879168501,0.15645505821149497,0.04596851119943363
-13.5,-1.1402571253701528,0.045367835890200305,-0.02344135572723169
-13.0,-1.1690281756952454,0.034026705057180195,-0.023090158088388366
-12.5,-1.152142638270963,0.030004025117415636,-0.020990147467999543
-12.000000000000002,-1.1372230673807862,0.02536804179069872,-0.01810267993297317
-11.5,-1.1011106495215637,0.023085988016358163,-0.01641357649414953
-11.0,-1.0573564749140445,0.021564661959556645,-0.015267930060835605
-10.5,-1.0125603192688055,0.019911024953425473,-0.014129567827088223
-10.0,-0.9648452805217368,0.018475590042845595,-0.013236373355797401
-9.5,-0.9263275739905182,0.016898633915665394,-0.010312148290773036
-9.0,-0.8779974825321899,0.0159980977945502,-0.009052018510108575
-8.5,-0.8270663279828606,0.0151439383831071,-0.008155923681126765
-8.0,-0.776339459307452,0.014086314278796688,-0.007243554267015393
-7.499999999999999,-0.7236131207294842,0.013355109430385505,-0.006608427237553003
-7.0,-0.6694049163038016,0.012762066941123033,-0.006103910088780992
-6.5,-0.6164350147578771,0.01188555374335096,-0.005475590365071909
-6.000000000000001,-0.5620004390365331,0.011292666199718191,-0.004994326696632652
-5.5,-0.5067338135567624,0.01079238996159468,-0.004665957998713915
-4.5,-0.3959788223086495,0.00981823109468833,-0.004024329711977024
-4.0,-0.3400724613648093,0.009472776698311853,-0.0037764455881265655
-3.5,-0.28371230559624117,0.009142116339177386,-0.0035991080709738762
-3.0000000000000004,-0.2269250519456293,0.008877243247167987,-0.0035154171838104042
-2.5,-0.1697966852567613,0.008717980056825343,-0.0034714333156109366
-2.0,-0.11240818743447673,0.008568743844002405,-0.003477874200531205
-1.5000000000000002,-0.054943256506457594,0.008381918198738826,-0.003516244006261422
-1.0,0.002638411704073849,0.008245558960630957,-0.003567596405412123
-0.5,0.060313477446009296,0.008133577927176226,-0.0036496949418860143
0.0,0.11785463096888911,0.007986615771992448,-0.0037304806545723802
0.5,0.17543361316099385,0.007913109589828894,-0.0038317203804483614
1.0,0.23281831952342413,0.007865357910196605,-0.003958578407802411
1.5000000000000002,0.2824214538084131,0.006914064145555007,-0.0036179726504003158
2.0,0.3304090942536503,0.0071579172226147935,-0.0021956742265702416
2.5,0.41378731045319805,0.007620969918856926,-0.008007489760883455
3.0000000000000004,0.497364516391371,0.007984635657642028,-0.01395421814708203
3.5,0.558426403599296,0.008242571529598376,-0.015130504701327126
4.0,0.6098110779485507,0.008501510734172242,-0.014274347827119923
4.5,0.6609400937415371,0.008831912238976745,-0.013427433015567166
5.0,0.7123240884536073,0.009100443357134322,-0.012592326941627662
5.5,0.7635558877374022,0.009438861623423347,-0.011786685107033434
6.000000000000001,0.8147164681611996,0.009807869541425785,-0.011022334557981081
6.5,0.8661373456945862,0.010149051103508834,-0.01031151124408889
7.0,0.9169267878649927,0.010601549913659867,-0.009585207769431881
7.499999999999999,0.9677968769604184,0.01103666255104865,-0.008905373448819707
8.0,1.0184409609368088,0.011530529441927255,-0.00824801999805864
8.5,1.068425796613417,0.012118031815394522,-0.00760233474571786
9.0,1.118644004578041,0.0126611490039629,-0.007001846805973464
9.5,1.1682905427512609,0.013236965153889535,-0.006433459485852571
10.0,1.2169119563335409,0.01389409517645378,-0.005764367143831732
10.5,1.2659249714670417,0.014445844936832788,-0.005181678538472674
11.0,1.311421922219703,0.01530766369859862,-0.004270167694873349
11.5,1.3595185242377925,0.015817252908402753,-0.00364611827457842
12.000000000000002,1.4049350979714563,0.016508881582613034,-0.002798998795984967
12.5,1.4485828421650875,0.017264741309312555,-0.0017824710296230198
13.0,1.4894113271965566,0.018152041046256562,-0.0005436805652494969
13.5,1.5183119743062323,0.019834003208205338,0.00175636588475736
14.0,1.5194114981540618,0.022860812145194667,0.006662612777936419
14.500000000000002,1.5317965769261148,0.025529382772012856,0.009008861115779051
14.999999999999998,1.5380786109240216,0.0289800595737303,0.010683196163540864
15.5,1.5466273688467318,0.03239458596965776,0.011638611876499852
16.0,1.5470548259259997,0.03671425834915937,0.012099028676244104
16.5,1.5350500294945046,0.04254257798351575,0.011713651220535271
17.0,1.5055700626291448,0.05085722542712155,0.009683706060261315
17.5,1.4593245263193975,0.06267833596194342,0.0047215146931030095
18.0,1.3950289716187185,0.07978760508460064,-0.004418666750849014
18.5,1.2915229260756322,0.10453410627107465,-0.01723752148565692
19.0,1.190039076473837,0.1289243697698468,-0.030839881653820914
19.5,1.1404772952544606,0.14544658549974443,-0.04072047229441452
