Alpha,Cl,Cd,Cm
-25.0,-1.0145960693899045,0.46362701335185497,0.05588198713812741
-24.5,-0.9876565675062952,0.4497381825240312,0.05019083317063932
-23.0,-0.6559387267844944,0.3744514233775418,-0.012331143545293577
-22.5,-0.6366195029188797,0.3621665520917051,-0.01562005788417963
-22.0,-0.6171511214933266,0.3501689248405374,-0.018879208925234942
-21.5,-0.5975617760640963,0.33844585837338403,-0.02209656845610906
-19.5,-0.7195155930937948,0.3254558770179803,-0.0015610620269074834
-19.0,-0.6932890265853052,0.3135280961797659,-0.005713227443231004
-18.5,-0.6667908824494386,0.30213895360997545,-0.010079420064146194
-18.0,-0.6402666579493183,0.2909492578804776,-0.014402451275916646
-17.5,-0.6137806529333536,0.2798938297307899,-0.01864170270972058
-17.0,-0.5872910709251581,0.2689088994699099,-0.02280487691580369
-16.5,-0.5610047492316582,0.2580241190569243,-0.026848953408436182
-16.0,-0.5350427425788322,0.24724608197277423,-0.030753975454098196
-15.5,-0.5095572047200698,0.23658587720168037,-0.03449238438415997
-14.999999999999998,-0.4846868180281809,0.22604638082834483,-0.038028802841294604
-14.500000000000002,-0.46109486306777553,0.2156418039733147,-0.0411069655209101
-14.0,-0.43291602138526036,0.20462096219090653,-0.04611031167420174
-13.5,-0.4036845931956259,0.19342503689510104,-0.05212921050994618
-13.0,-0.37695233273047474,0.18221507861477038,-0.05713224833998162
-12.5,-0.35165069578842834,0.17256585745550088,-0.06050829542568096
-12.000000000000002,-0.3290742523888371,0.16313438899419871,-0.06302978675193757
-11.5,-0.308512077266516,0.1538042782961825,-0.06487059175102079
-11.0,-0.2874741147414084,0.1444592134555982,-0.06704415164643077
-10.5,-0.26614496253810094,0.13500035759974102,-0.06954577537675671
-10.0,-0.24573851599526833,0.12557229844756512,-0.07263035554430106
-9.5,-0.22519709645209576,0.11640136621301476,-0.07572204869369292
-9.0,-0.20459905594429947,0.10744149407457923,-0.07867345823142795
-8.5,-0.183997606926098,0.09845955537479383,-0.08134245101925736
-8.0,-0.16204535145810084,0.09048635086788967,-0.08355607024573485
-7.499999999999999,-0.1397077966536335,0.08253393320895389,-0.08693159571601211
-7.0,-0.11819666688492478,0.0745137494550884,-0.09095654052873806
-6.5,-0.09142916917596117,0.06609466280209858,-0.09862371526550819
