Alpha,Cl,Cd,Cm
-25.0,-1.2951168408230749,0.4699518176527473,0.1774158379428971
-24.5,-1.2696857729428441,0.45524678026663273,0.16993935333877436
-24.000000000000004,-1.2436003563835658,0.44086497415803133,0.16245625371683897
-23.5,-1.217427635021909,0.4270474677626461,0.15508253594036703
-23.0,-1.1908959428652781,0.4135168736994271,0.14778760884047484
-22.5,-1.1639895838419336,0.40016648775555297,0.14057438344719866
-22.0,-1.1368928950764532,0.3871220796591833,0.13346271850379626
-21.5,-1.109658635028903,0.3743952240273947,0.12645918399518458
-21.0,-1.0823077549157207,0.3619660517023454,0.11956660484352775
-20.5,-1.0548554896566393,0.34981173660777265,0.11278629208898866
-20.0,-1.0273230104528317,0.3379168974500838,0.10612071097108272
-19.5,-0.9997355732926295,0.3262609118327266,0.09957227667958954
-19.0,-0.9721063892412544,0.31481691649611643,0.09314021776010813
-18.5,-0.9444120949617217,0.30351527007814183,0.08681528189094871
-18.0,-0.916676598998504,0.29232609327930087,0.0805981034770855
-17.5,-0.8889761322282422,0.28127958653539575,0.07450339929732146
-17.0,-0.8611652489390594,0.27031737513238974,0.06852632077895426
-16.5,-0.8326574944430902,0.2593952816988503,0.06247960104390987
-16.0,-0.8052103928825171,0.24876381152688826,0.05654822659964409
-15.5,-0.778485037652408,0.2382910353775343,0.050840848978487535
-14.999999999999998,-0.7523692037682912,0.22796018083926295,0.04534049638967715
-14.500000000000002,-0.7267753078495393,0.21771457693325308,0.040015593436100186
-14.0,-0.7017572904543944,0.20753374273364242,0.03487109034917457
-13.5,-0.6775671922436568,0.19747242287191763,0.029971822300711524
-13.0,-0.46330616022399845,0.15762056770790103,-0.002661518165121571
-12.5,-0.4504338776191951,0.15207769771058002,-0.00541763274124708
-12.000000000000002,-0.44282509109289714,0.1462365200433224,-0.007770785234968606
-11.5,-0.43199993936226355,0.1392374402074744,-0.010455860594088805
-11.0,-0.5697773307513068,0.15039765709144826,0.007868981893827879
-10.5,-0.5515593394766883,0.14125955877767762,0.0035831385735570816
-10.0,-0.5352103509040066,0.13206852495435617,-0.0002783364097917487
-9.5,-0.5206047109344855,0.12289511454924382,-0.003924943229837396
-8.0,-0.38349047159957395,0.08359260478453885,-0.026283992400936297
-7.499999999999999,-0.47426009855422124,0.08873622422334423,-0.018071834723284382
-7.0,-0.46783617860919924,0.07986426916067174,-0.022416180474315907
-6.5,-0.46558055087040423,0.07130084738763875,-0.026566266720381808
-6.000000000000001,-0.47689738857773056,0.06399229889017444,-0.027967483550039442
-5.5,-0.4543487856957358,0.052797177610493996,-0.04258584889894045
-5.0,-0.39587755394074375,0.03751318503279352,-0.06647881112513893
-4.5,-0.32784205051324616,0.023278977683839817,-0.0821478725728567
-4.0,-0.24789651184360192,0.013802561994813433,-0.08844824066580674
-3.5,-0.16534632087910023,0.009978799414184733,-0.08869087358742529
-3.0000000000000004,-0.08830861970924324,0.008269844378520722,-0.08727951037495316
-2.5,-0.013782980585470367,0.007615787515815206,-0.08570957813154127
-2.0,0.060062368111977904,0.007152981917467779,-0.08476717849945381
-1.5000000000000002,0.1335787563443082,0.006651308738139381,-0.08443195061238648
-1.0,0.20716399726194046,0.006291795033893638,-0.08436123623154217
-0.5,0.2805828673263742,0.005923400003940631,-0.08451773920120884
0.0,0.35380879347825905,0.005626781803786012,-0.08463167814784743
0.5,0.41775956569722456,0.005213728320311542,-0.08239222410372951
1.0,0.4856984302436536,0.005469826102606187,-0.08085011349851344
1.5000000000000002,0.5498696270960334,0.007347101307470173,-0.07996012832594272
2.0,0.6170300587418962,0.009023669853230155,-0.07897751671864647
2.5,0.6914670883163622,0.009668747398840797,-0.07793223460902869
3.0000000000000004,0.7635663098530573,0.010809066061971401,-0.07594236646615321
3.5,0.8344623657170941,0.01213010850949262,-0.07322377737769824
4.0,0.9026944728276269,0.014001085561316457,-0.06934851401727182
4.5,0.9661805138580918,0.01739569649344205,-0.06404503372669218
5.0,1.0184751096263782,0.02269942463925725,-0.0577706842675338
5.5,1.0460655660123295,0.029519170364282518,-0.05040971449730969
6.000000000000001,1.0460830168160447,0.0371031655860875,-0.042828773835876216
6.5,1.0141306978422553,0.04491919670579825,-0.03549015733727781
7.0,0.982168493870881,0.05542262011262136,-0.03697131390045305
7.499999999999999,0.958258932408912,0.06995045794340891,-0.047781342074358524
8.0,0.9446499859566915,0.08562101474060409,-0.05913077097443176
8.5,0.9338353112410842,0.09872274857791215,-0.06625048523620561
9.0,0.9280006573668524,0.11100826458941537,-0.07226853467597995
9.5,0.9271847841314265,0.12280935441563724,-0.07781405105912774
10.0,0.93108630546673,0.13429835586032632,-0.08319547006666286
10.5,0.9389610137080665,0.14552188319140977,-0.08849765856156977
11.0,0.9506732832040079,0.15661496557937613,-0.09385693025680594
11.5,0.9650248614034471,0.167520075829077,-0.09920983689927322
12.000000000000002,0.9815815757534658,0.17832652623253936,-0.10460254019117896
12.5,1.0009965068707405,0.1895537463622257,-0.11035457342602811
13.0,1.0214577416379593,0.20080525641105065,-0.11617426088800589
13.5,1.0432967850438368,0.21169335746221932,-0.1219186755216445
14.0,1.0651145062805742,0.22358178353707156,-0.12817013352317275
14.500000000000002,1.0878859539844703,0.23616288092086804,-0.13468548343192502
14.999999999999998,1.1120470202671644,0.24834619389856033,-0.14108800292479742
15.5,1.137060110312979,0.26057495983616297,-0.1475424875644234
16.0,1.1627284856109525,0.27290776878307027,-0.15406647904818907
16.5,1.1888431132244457,0.28527249369077623,-0.1606410016441792
17.0,1.215030012310489,0.2974879707286679,-0.1672206615036777
17.5,1.2397876875714642,0.30898513044217735,-0.17281197603353518
18.0,1.2679634912999078,0.3216504084621323,-0.18000882647650335
18.5,1.2949487253484644,0.33454212801017735,-0.18677723744415056
19.0,1.3211581919954691,0.34798971030966813,-0.19297142142095336
19.5,1.3485031606535622,0.36152948281274716,-0.19997850761742517
20.0,1.3758575056422773,0.37535025664246047,-0.20710992479510254
20.5,1.4031893496194088,0.38946222880569054,-0.21433693534168027
21.0,1.430459936652006,0.40389349831222626,-0.22165748038181868
21.5,1.4576361859819875,0.4186735752616169,-0.2290713715518355
22.0,1.4846908196211601,0.43383725737990453,-0.23658018869899655
22.5,1.5116119519090152,0.44942403667823877,-0.24420441375634247
23.0,1.5385377110700318,0.465457767524527,-0.25215705096759505
23.5,1.5653327828377692,0.48206855424387446,-0.26011027407264253
24.000000000000004,1.5922431098556709,0.49937618897975417,-0.26824609005356936
24.5,1.6197969586483458,0.5176952261533299,-0.27653258710205497
25.0,1.646891911098723,0.5367842176188141,-0.28451311332264556
