x/c,y/c
1,0.0028430408208
0.9965187084962,0.0045717852504
0.9900895306694,0.0072923829328
0.9832733423141,0.0101739563945
0.9760591431043,0.0132215049475
0.9684499331061,0.0164340287798
0.9604757132313,0.0197975297675
0.9521964850518,0.0232880116666
0.9437052513690,0.0268624802933
0.9351200155136,0.0304699430309
0.9265327813572,0.0340504056156
0.9179795509517,0.0375718702836
0.9094393249692,0.0410233357008
0.9008651022918,0.0444217989232
0.8922478819025,0.0477832593998
0.8836196645264,0.0510967191356
0.8750034515091,0.0543411795586
0.8663952436029,0.0575046404050
0.8577710407837,0.0605871001627
0.8491158425957,0.0635955578936
0.8404256489718,0.0665310133469
0.8317024595361,0.0693994666544
0.8229452740985,0.0722039177562
0.8141530923430,0.0749493665942
0.8053309140227,0.0776398134874
0.7964847388914,0.0802792588178
0.7876215671453,0.0828647030234
0.7787443988502,0.0853951462923
0.7698502339402,0.0878715884363
0.7609380722882,0.0902960293946
0.7520089138954,0.0926684692300
0.7430647587636,0.0949889080687
0.7341056068298,0.0972583459116
0.7251334580331,0.0994777828856
0.7161503125645,0.1016442191139
0.7071551702969,0.1037596545354
0.6981490313574,0.1058220892111
0.6891328958099,0.1078305232030
0.6801067635285,0.1097869565131
0.6710696347641,0.1116873890744
0.6620235093928,0.1135338210149
0.6529683874775,0.1153252523337
0.6439042692072,0.1170586830276
0.6348321544570,0.1187361131618
0.6257520434159,0.1203545427333
0.6166639360837,0.1219139717419
0.6075678325236,0.1234134001868
0.5984637327356,0.1248528280680
0.5893526368465,0.1262302554464
0.5802325447916,0.1275466821970
0.5711054566986,0.1288001084439
0.5619693724397,0.1299925340630
0.5528272920809,0.1311229592424
0.5436792157480,0.1321893839800
0.5345291435082,0.1331908085268
0.5253770754244,0.1341262328820
0.5162240116236,0.1349936571064
0.5070699522948,0.1357900811971
0.4979158974391,0.1365155052170
0.4887628473093,0.1371659292253
0.4796078019026,0.1377413530329
0.4704497613438,0.1382397765747
0.4612897256341,0.1386611999139
0.4521286948374,0.1390046231124
0.4429686689558,0.1392700462962
0.4338116481171,0.1394554695893
0.4246566324464,0.1395588929267
0.4155006219407,0.1395803161195
0.4063436166000,0.1395197391676
0.3971836163594,0.1393781619460
0.3880206211558,0.1391565844557
0.3788526307982,0.1388580065737
0.3696816451627,0.1384844284281
0.3605086641871,0.1380368500827
0.3513356876846,0.1375182716666
0.3421677156600,0.1369286934948
0.3330077481795,0.1362671157553
0.3238547852419,0.1355335383850
0.3147108269123,0.1347269615091
0.3055758732536,0.1338463851264
0.2964499242659,0.1328918092370
0.2873349800142,0.1318622339660
0.2782300404975,0.1307576592502
0.2691371058437,0.1295760852138
0.2600571759909,0.1283185119206
0.2509932510681,0.1269829395578
0.2419453311381,0.1255683681242
0.2329164162672,0.1240737978080
0.2239035065781,0.1224972284181
0.2149036021310,0.1208376597646
0.2059187027389,0.1190980919764
0.1969548084707,0.1172775254305
0.1880249193394,0.1153759609459
0.1791390357329,0.1133873991467
0.1703091579152,0.1113078407848
0.1615422866493,0.1091252862893
0.1528414226941,0.1068277358374
0.1442115666846,0.1044051897339
0.1356567192549,0.1018476482210
0.1271808809759,0.0991461115416
0.1187860524795,0.0962905798119
0.1104742341459,0.0932750531518
0.1022504263579,0.0900935318704
0.0941236293766,0.0867420165307
0.0861028434629,0.0832165076956
0.0781990688797,0.0795130060543
0.0704283058320,0.0756285126118
0.0628045549008,0.0715540282410
0.0553358162199,0.0672875534440
0.0480410893675,0.0628360894247
0.0409883721430,0.0582356405031
0.0342766634482,0.0535052129350
0.0279899625478,0.0486578120255
0.0222422662162,0.0437464450092
0.0171675706180,0.0388341203911
0.0128668719477,0.0339828445958
0.0093881638271,0.0292946207489
0.0067094378552,0.0249024475970
0.0047386860656,0.0209313194685
0.0033449046105,0.0174402281692
0.0023770935918,0.0144251641821
0.0017002555838,0.0118431189592
0.0012193946499,0.0096280864499
0.0008725148236,0.0077150626835
0.0006236197858,0.0060450453331
0.0004347123967,0.0045720319589
0.0003307943823,0.0032690241091
0.0002658680277,0.0020990188487
0.0001239363674,0.0010120088200
0.0000000000000,0.0000000000000
0.0001800593364,-0.0009389895953
0.0006501187727,-0.0018749609175
0.0012421811654,-0.0028559245985
0.0019822463516,-0.0038788789974
0.0028983142331,-0.0049418223480
0.0040253849078,-0.0060457524465
0.0054044585425,-0.0071926667118
0.0070925354459,-0.0083865615568
0.0091646164488,-0.0096394322686
0.0117197026579,-0.0109672726260
0.0149017942794,-0.0123710735580
0.0188848912978,-0.0138478240997
0.0238239915994,-0.0153615144500
0.0297980908529,-0.0168421395624
0.0367591835294,-0.0182027023741
0.0445242664228,-0.0193952143664
0.0529043394076,-0.0204206874473
0.0617584069426,-0.0213521305725
0.0708944735615,-0.0222645559127
0.0801455402949,-0.0231769740079
0.0894286067452,-0.0240843900822
0.0987066721195,-0.0249748064545
0.1079697357148,-0.0258372237439
