Alpha,Cl,Cd,Cm
-19.0,-0.47506544866741457,0.22085129614154952,-0.021646599357889106
-18.0,-0.4531245816711664,0.21041252701229127,-0.024746061990087224
-17.0,-0.433329021874052,0.20014791668095813,-0.027078233182973633
-16.0,-0.4165237860108141,0.18996036948730505,-0.028413174607767204
-15.0,-0.40353378254628725,0.18000512391033868,-0.02865127901818088
-14.0,-0.39422355817476107,0.17050884508281997,-0.027935591376539913
-13.0,-0.3904565913209547,0.1622790460442042,-0.026870675182934595
-12.0,-0.3525875471604632,0.1489143465782399,-0.037713999043398026
-10.0,-0.27128003890511254,0.11553294841189946,-0.0573269187535927
-9.0,-0.23042646699522537,0.10147763034928871,-0.06787609755034534
-8.0,-0.18235629646944265,0.08711233959436121,-0.0821894837243988
-7.0,-0.15208378172083456,0.07373717591278735,-0.09513982273177438
-6.0,-0.08320884936988274,0.05670875533873627,-0.11541936211376912
-5.0,-0.012692682029034083,0.04242857930706596,-0.12284215596991567
-4.0,0.10426396757898775,0.029538408518026013,-0.13090432349772785
-3.0,0.1972757590335483,0.021931737830557185,-0.12816252640179834
-1.0,0.4310140832310108,0.012829827212228574,-0.12822780793916874
0.0,0.6045316070527103,0.008625119615340487,-0.14240842684199462
1.0,0.713980244934059,0.008369084799011689,-0.1420981675218684
2.0,0.8261253469912567,0.008028563946300145,-0.14212210758706523
3.0,0.9219771032431976,0.007942174770309323,-0.13860210936199774
4.0,1.0060107260368063,0.008023507453939812,-0.13239868179912206
5.0,1.0385457115804,0.009236103339159273,-0.11479192921676454
6.0,1.0100780486659064,0.013911559055410616,-0.08826024654197297
7.0,0.9945730462905084,0.009024963319384904,-0.06711969866331231
8.0,1.0305630187679717,0.014239871844326341,-0.055968418884569646
13.0,0.9917431580336707,0.09194920063291974,-0.02351081774979671
16.0,0.7976755140347564,0.18064913617331324,-0.0787551917071113
17.0,0.8040441411330472,0.19870574467068575,-0.08851041503895483
18.0,0.8125628629414776,0.21619724720463301,-0.09788686224946888
19.0,0.8232211170891953,0.23296343668287703,-0.1060685942048873
20.0,0.8360213090097145,0.24924080308406124,-0.11362347879276727
