#
#  Airfoil data .tab file.
#  rc_4_10Tab
#  Generated by ccmToStructure.sce on 19 November 2012
#
#	This has final tab thickness included, based on stateOfRotorAerodynamicsB.pdf
#
!T AOACD
!U deg
-180.000000
-160.000000
-140.000000
-120.000000
-100.000000
-80.000000
-60.000000
-40.000000
-20.000000
-16.000000
-14.000000
-12.000000
-10.000000
-8.000000
-6.000000
-4.000000
-3.000000
-2.000000
-1.000000
0.000000
0.500000
1.000000
1.500000
2.000000
2.500000
3.000000
3.500000
4.000000
4.500000
5.000000
5.500000
6.000000
6.500000
7.000000
7.500000
8.000000
10.000000
12.000000
14.000000
16.000000
18.000000
20.000000
22.000000
25.000000
30.000000
40.000000
60.000000
80.000000
100.000000
120.000000
140.000000
160.000000
180.000000
!T AOACL
!U deg
-180.000000
-160.000000
-140.000000
-120.000000
-100.000000
-80.000000
-60.000000
-40.000000
-20.000000
-16.000000
-14.000000
-12.000000
-10.000000
-8.000000
-6.000000
-4.000000
-3.000000
-2.000000
-1.000000
0.000000
0.500000
1.000000
1.500000
2.000000
2.500000
3.000000
3.500000
4.000000
4.500000
5.000000
5.500000
6.000000
6.500000
7.000000
7.500000
8.000000
10.000000
12.000000
14.000000
16.000000
18.000000
20.000000
22.000000
25.000000
30.000000
40.000000
60.000000
80.000000
100.000000
120.000000
140.000000
160.000000
180.000000
!T AOACM
!U deg
-180.000000
-160.000000
-140.000000
-120.000000
-100.000000
-80.000000
-60.000000
-40.000000
-20.000000
-16.000000
-14.000000
-12.000000
-10.000000
-8.000000
-6.000000
-4.000000
-3.000000
-2.000000
-1.000000
0.000000
0.500000
1.000000
1.500000
2.000000
2.500000
3.000000
3.500000
4.000000
4.500000
5.000000
5.500000
6.000000
6.500000
7.000000
7.500000
8.000000
10.000000
12.000000
14.000000
16.000000
18.000000
20.000000
22.000000
25.000000
30.000000
40.000000
60.000000
80.000000
100.000000
120.000000
140.000000
160.000000
180.000000
!T MACHCD
!U deg
0.000000
0.300000
0.400000
0.500000
0.600000
0.700000
0.750000
0.800000
0.850000
0.900000
!T MACHCL
!U deg
0.000000
0.300000
0.400000
0.500000
0.600000
0.700000
0.750000
0.800000
0.850000
0.900000
!T MACHCM
!U deg
0.000000
0.300000
0.400000
0.500000
0.600000
0.700000
0.750000
0.800000
0.850000
0.900000
!M CDTAB
!U nd
